"citizen","geo","time","values","iso2"
"Egypt","Netherlands",2016-06-30,5,"NL"
"Egypt","Sweden",2016-06-30,15,"SE"
"Egypt","Total",2016-06-30,415,"TOTAL"
"Egypt","United Kingdom",2016-06-30,25,"UK"
"Western Sahara","Austria",2016-06-30,5,"AT"
"Western Sahara","European Union (28 countries)",2016-06-30,105,"EU28"
"Western Sahara","France",2016-06-30,100,"FR"
"Western Sahara","Total",2016-06-30,105,"TOTAL"
"Eritrea","Austria",2016-06-30,5,"AT"
"Eritrea","Belgium",2016-06-30,20,"BE"
"Eritrea","Switzerland",2016-06-30,495,"CH"
"Eritrea","Cyprus",2016-06-30,5,"CY"
"Eritrea","Germany (until 1990 former territory of the FRG)",2016-06-30,1940,"DE"
"Eritrea","Denmark",2016-06-30,45,"DK"
"Eritrea","Greece",2016-06-30,25,"EL"
"Eritrea","Spain",2016-06-30,15,"ES"
"Eritrea","European Union (28 countries)",2016-06-30,3670,"EU28"
"Eritrea","Finland",2016-06-30,30,"FI"
"Eritrea","France",2016-06-30,90,"FR"
"Eritrea","Hungary",2016-06-30,5,"HU"
"Eritrea","Italy",2016-06-30,1215,"IT"
"Eritrea","Luxembourg",2016-06-30,5,"LU"
"Eritrea","Malta",2016-06-30,20,"MT"
"Eritrea","Netherlands",2016-06-30,125,"NL"
"Eritrea","Norway",2016-06-30,30,"NO"
"Eritrea","Sweden",2016-06-30,50,"SE"
"Eritrea","Total",2016-06-30,4190,"TOTAL"
"Eritrea","United Kingdom",2016-06-30,75,"UK"
"Ethiopia","Austria",2016-06-30,10,"AT"
"Ethiopia","Belgium",2016-06-30,5,"BE"
"Ethiopia","Switzerland",2016-06-30,130,"CH"
"Ethiopia","Germany (until 1990 former territory of the FRG)",2016-06-30,425,"DE"
"Ethiopia","Denmark",2016-06-30,5,"DK"
"Ethiopia","Greece",2016-06-30,5,"EL"
"Ethiopia","European Union (28 countries)",2016-06-30,580,"EU28"
"Ethiopia","Finland",2016-06-30,5,"FI"
"Ethiopia","France",2016-06-30,15,"FR"
"Ethiopia","Italy",2016-06-30,55,"IT"
"Ethiopia","Luxembourg",2016-06-30,5,"LU"
"Ethiopia","Malta",2016-06-30,5,"MT"
"Ethiopia","Netherlands",2016-06-30,5,"NL"
"Ethiopia","Norway",2016-06-30,10,"NO"
"Ethiopia","Sweden",2016-06-30,25,"SE"
"Ethiopia","Total",2016-06-30,725,"TOTAL"
"Ethiopia","United Kingdom",2016-06-30,15,"UK"
"European Union (28 countries)","Austria",2016-06-30,5,"AT"
"European Union (28 countries)","Belgium",2016-06-30,5,"BE"
"European Union (28 countries)","Switzerland",2016-06-30,5,"CH"
"European Union (28 countries)","Germany (until 1990 former territory of the FRG)",2016-06-30,5,"DE"
"European Union (28 countries)","Denmark",2016-06-30,5,"DK"
"European Union (28 countries)","European Union (28 countries)",2016-06-30,30,"EU28"
"European Union (28 countries)","Norway",2016-06-30,5,"NO"
"European Union (28 countries)","Total",2016-06-30,35,"TOTAL"
"European Union (28 countries)","United Kingdom",2016-06-30,5,"UK"
"Extra-EU-28","Austria",2016-06-30,3020,"AT"
"Extra-EU-28","Belgium",2016-06-30,775,"BE"
"Extra-EU-28","Bulgaria",2016-06-30,1385,"BG"
"Extra-EU-28","Switzerland",2016-06-30,2215,"CH"
"Extra-EU-28","Cyprus",2016-06-30,160,"CY"
"Extra-EU-28","Czech Republic",2016-06-30,90,"CZ"
"Extra-EU-28","Germany (until 1990 former territory of the FRG)",2016-06-30,78625,"DE"
"Extra-EU-28","Denmark",2016-06-30,465,"DK"
"Extra-EU-28","Estonia",2016-06-30,10,"EE"
"Extra-EU-28","Greece",2016-06-30,4185,"EL"
"Extra-EU-28","Spain",2016-06-30,1500,"ES"
"Extra-EU-28","European Union (28 countries)",2016-06-30,118970,"EU28"
"Extra-EU-28","Finland",2016-06-30,335,"FI"
"Extra-EU-28","France",2016-06-30,6130,"FR"
"Extra-EU-28","Croatia",2016-06-30,90,"HR"
"Extra-EU-28","Hungary",2016-06-30,4605,"HU"
"Extra-EU-28","Ireland",2016-06-30,155,"IE"
"Extra-EU-28","Iceland",2016-06-30,35,"IS"
"Extra-EU-28","Italy",2016-06-30,9815,"IT"
"Extra-EU-28","Liechtenstein",2016-06-30,5,"LI"
"Extra-EU-28","Lithuania",2016-06-30,45,"LT"
"Extra-EU-28","Luxembourg",2016-06-30,170,"LU"
"Extra-EU-28","Latvia",2016-06-30,45,"LV"
"Extra-EU-28","Malta",2016-06-30,170,"MT"
"Extra-EU-28","Netherlands",2016-06-30,1110,"NL"
"Extra-EU-28","Norway",2016-06-30,245,"NO"
"Extra-EU-28","Poland",2016-06-30,1425,"PL"
"Extra-EU-28","Portugal",2016-06-30,60,"PT"
"Extra-EU-28","Romania",2016-06-30,80,"RO"
"Extra-EU-28","Sweden",2016-06-30,1435,"SE"
"Extra-EU-28","Slovenia",2016-06-30,30,"SI"
"Extra-EU-28","Slovakia",2016-06-30,5,"SK"
"Extra-EU-28","Total",2016-06-30,121465,"TOTAL"
"Extra-EU-28","United Kingdom",2016-06-30,3055,"UK"
"Gabon","European Union (28 countries)",2016-06-30,10,"EU28"
"Gabon","France",2016-06-30,10,"FR"
"Gabon","Total",2016-06-30,10,"TOTAL"
"Georgia","Austria",2016-06-30,15,"AT"
"Georgia","Belgium",2016-06-30,20,"BE"
"Georgia","Switzerland",2016-06-30,45,"CH"
"Georgia","Cyprus",2016-06-30,5,"CY"
"Georgia","Czech Republic",2016-06-30,5,"CZ"
"Georgia","Germany (until 1990 former territory of the FRG)",2016-06-30,335,"DE"
"Georgia","Greece",2016-06-30,35,"EL"
"Georgia","Spain",2016-06-30,5,"ES"
"Georgia","European Union (28 countries)",2016-06-30,650,"EU28"
"Georgia","France",2016-06-30,95,"FR"
"Georgia","Ireland",2016-06-30,5,"IE"
"Georgia","Italy",2016-06-30,25,"IT"
"Georgia","Luxembourg",2016-06-30,5,"LU"
"Georgia","Netherlands",2016-06-30,40,"NL"
"Georgia","Sweden",2016-06-30,55,"SE"
"Georgia","Total",2016-06-30,700,"TOTAL"
"Georgia","United Kingdom",2016-06-30,5,"UK"
"Ghana","Austria",2016-06-30,5,"AT"
"Ghana","Switzerland",2016-06-30,10,"CH"
"Ghana","Germany (until 1990 former territory of the FRG)",2016-06-30,225,"DE"
"Ghana","Spain",2016-06-30,5,"ES"
"Ghana","European Union (28 countries)",2016-06-30,545,"EU28"
"Ghana","Italy",2016-06-30,275,"IT"
"Ghana","Sweden",2016-06-30,5,"SE"
"Ghana","Total",2016-06-30,555,"TOTAL"
"Ghana","United Kingdom",2016-06-30,30,"UK"
"Gambia, The","Austria",2016-06-30,20,"AT"
"Gambia, The","Switzerland",2016-06-30,100,"CH"
"Gambia, The","Germany (until 1990 former territory of the FRG)",2016-06-30,760,"DE"
"Gambia, The","Denmark",2016-06-30,5,"DK"
"Gambia, The","Spain",2016-06-30,5,"ES"
"Gambia, The","European Union (28 countries)",2016-06-30,1525,"EU28"
"Gambia, The","Finland",2016-06-30,5,"FI"
"Gambia, The","France",2016-06-30,20,"FR"
"Gambia, The","Hungary",2016-06-30,5,"HU"
"Gambia, The","Italy",2016-06-30,675,"IT"
"Gambia, The","Norway",2016-06-30,5,"NO"
"Gambia, The","Sweden",2016-06-30,10,"SE"
"Gambia, The","Total",2016-06-30,1630,"TOTAL"
"Gambia, The","United Kingdom",2016-06-30,20,"UK"
"Guinea","Belgium",2016-06-30,40,"BE"
"Guinea","Switzerland",2016-06-30,65,"CH"
"Guinea","Germany (until 1990 former territory of the FRG)",2016-06-30,255,"DE"
"Guinea","Greece",2016-06-30,5,"EL"
"Guinea","Spain",2016-06-30,50,"ES"
"Guinea","European Union (28 countries)",2016-06-30,1100,"EU28"
"Guinea","France",2016-06-30,210,"FR"
"Guinea","Italy",2016-06-30,515,"IT"
"Guinea","Luxembourg",2016-06-30,5,"LU"
"Guinea","Netherlands",2016-06-30,5,"NL"
"Guinea","Portugal",2016-06-30,10,"PT"
"Guinea","Total",2016-06-30,1165,"TOTAL"
"Equatorial Guinea","European Union (28 countries)",2016-06-30,5,"EU28"
"Equatorial Guinea","France",2016-06-30,5,"FR"
"Equatorial Guinea","Total",2016-06-30,5,"TOTAL"
"Guatemala","Spain",2016-06-30,10,"ES"
"Guatemala","European Union (28 countries)",2016-06-30,10,"EU28"
"Guatemala","Total",2016-06-30,10,"TOTAL"
"Guinea-Bissau","Switzerland",2016-06-30,10,"CH"
"Guinea-Bissau","Germany (until 1990 former territory of the FRG)",2016-06-30,60,"DE"
"Guinea-Bissau","European Union (28 countries)",2016-06-30,115,"EU28"
"Guinea-Bissau","France",2016-06-30,5,"FR"
"Guinea-Bissau","Italy",2016-06-30,50,"IT"
"Guinea-Bissau","Total",2016-06-30,125,"TOTAL"
"Guyana","European Union (28 countries)",2016-06-30,5,"EU28"
"Guyana","Total",2016-06-30,5,"TOTAL"
"Honduras","Germany (until 1990 former territory of the FRG)",2016-06-30,5,"DE"
"Honduras","Spain",2016-06-30,30,"ES"
"Honduras","European Union (28 countries)",2016-06-30,40,"EU28"
"Honduras","Sweden",2016-06-30,5,"SE"
"Honduras","Total",2016-06-30,40,"TOTAL"
"Haiti","European Union (28 countries)",2016-06-30,550,"EU28"
"Haiti","France",2016-06-30,550,"FR"
"Haiti","Total",2016-06-30,550,"TOTAL"
"Israel","Germany (until 1990 former territory of the FRG)",2016-06-30,5,"DE"
"Israel","European Union (28 countries)",2016-06-30,5,"EU28"
"Israel","Total",2016-06-30,5,"TOTAL"
"India","Austria",2016-06-30,30,"AT"
"India","Cyprus",2016-06-30,20,"CY"
"India","Germany (until 1990 former territory of the FRG)",2016-06-30,440,"DE"
"India","Denmark",2016-06-30,5,"DK"
"India","European Union (28 countries)",2016-06-30,760,"EU28"
"India","France",2016-06-30,10,"FR"
"India","Hungary",2016-06-30,10,"HU"
"India","Italy",2016-06-30,50,"IT"
"India","Latvia",2016-06-30,10,"LV"
"India","Netherlands",2016-06-30,5,"NL"
"India","Slovenia",2016-06-30,5,"SI"
"India","Total",2016-06-30,765,"TOTAL"
"India","United Kingdom",2016-06-30,175,"UK"
"Iraq","Austria",2016-06-30,170,"AT"
"Iraq","Belgium",2016-06-30,15,"BE"
"Iraq","Bulgaria",2016-06-30,285,"BG"
"Iraq","Switzerland",2016-06-30,45,"CH"
"Iraq","Cyprus",2016-06-30,5,"CY"
"Iraq","Germany (until 1990 former territory of the FRG)",2016-06-30,10705,"DE"
"Iraq","Denmark",2016-06-30,20,"DK"
"Iraq","Greece",2016-06-30,350,"EL"
"Iraq","Spain",2016-06-30,30,"ES"
"Iraq","European Union (28 countries)",2016-06-30,12955,"EU28"
"Iraq","Finland",2016-06-30,85,"FI"
"Iraq","France",2016-06-30,205,"FR"
"Iraq","Croatia",2016-06-30,15,"HR"
"Iraq","Hungary",2016-06-30,515,"HU"
"Iraq","Italy",2016-06-30,70,"IT"
"Iraq","Lithuania",2016-06-30,5,"LT"
"Iraq","Luxembourg",2016-06-30,20,"LU"
"Iraq","Malta",2016-06-30,5,"MT"
"Iraq","Netherlands",2016-06-30,70,"NL"
"Iraq","Norway",2016-06-30,15,"NO"
"Iraq","Romania",2016-06-30,15,"RO"
"Iraq","Sweden",2016-06-30,105,"SE"
"Iraq","Total",2016-06-30,13020,"TOTAL"
"Iraq","United Kingdom",2016-06-30,255,"UK"
"Iran","Austria",2016-06-30,80,"AT"
"Iran","Belgium",2016-06-30,10,"BE"
"Iran","Bulgaria",2016-06-30,35,"BG"
"Iran","Switzerland",2016-06-30,30,"CH"
"Iran","Cyprus",2016-06-30,5,"CY"
"Iran","Germany (until 1990 former territory of the FRG)",2016-06-30,3100,"DE"
"Iran","Denmark",2016-06-30,30,"DK"
"Iran","Greece",2016-06-30,50,"EL"
"Iran","Spain",2016-06-30,5,"ES"
"Iran","European Union (28 countries)",2016-06-30,3930,"EU28"
"Iran","Finland",2016-06-30,10,"FI"
"Iran","France",2016-06-30,30,"FR"
"Iran","Croatia",2016-06-30,5,"HR"
"Iran","Hungary",2016-06-30,115,"HU"
"Iran","Italy",2016-06-30,20,"IT"
"Iran","Luxembourg",2016-06-30,5,"LU"
"Iran","Malta",2016-06-30,5,"MT"
"Iran","Netherlands",2016-06-30,50,"NL"
"Iran","Norway",2016-06-30,5,"NO"
"Iran","Sweden",2016-06-30,70,"SE"
"Iran","Total",2016-06-30,3970,"TOTAL"
"Iran","United Kingdom",2016-06-30,315,"UK"
"Italy","Germany (until 1990 former territory of the FRG)",2016-06-30,5,"DE"
"Italy","European Union (28 countries)",2016-06-30,5,"EU28"
"Italy","Total",2016-06-30,5,"TOTAL"
"Jamaica","European Union (28 countries)",2016-06-30,20,"EU28"
"Jamaica","Total",2016-06-30,20,"TOTAL"
"Jamaica","United Kingdom",2016-06-30,20,"UK"
"Jordan","Belgium",2016-06-30,5,"BE"
"Jordan","Germany (until 1990 former territory of the FRG)",2016-06-30,35,"DE"
"Jordan","Spain",2016-06-30,5,"ES"
"Jordan","European Union (28 countries)",2016-06-30,50,"EU28"
"Jordan","Sweden",2016-06-30,5,"SE"
"Jordan","Total",2016-06-30,50,"TOTAL"
"Japan","European Union (28 countries)",2016-06-30,5,"EU28"
"Japan","France",2016-06-30,5,"FR"
"Japan","Total",2016-06-30,5,"TOTAL"
"Kenya","Germany (until 1990 former territory of the FRG)",2016-06-30,20,"DE"
"Kenya","European Union (28 countries)",2016-06-30,35,"EU28"
"Kenya","Sweden",2016-06-30,5,"SE"
"Kenya","Total",2016-06-30,35,"TOTAL"
"Kenya","United Kingdom",2016-06-30,5,"UK"
"Kyrgyzstan","Austria",2016-06-30,5,"AT"
"Kyrgyzstan","Bulgaria",2016-06-30,5,"BG"
"Kyrgyzstan","Germany (until 1990 former territory of the FRG)",2016-06-30,15,"DE"
"Kyrgyzstan","European Union (28 countries)",2016-06-30,55,"EU28"
"Kyrgyzstan","France",2016-06-30,10,"FR"
"Kyrgyzstan","Poland",2016-06-30,10,"PL"
"Kyrgyzstan","Sweden",2016-06-30,15,"SE"
"Kyrgyzstan","Total",2016-06-30,55,"TOTAL"
"Comoros","European Union (28 countries)",2016-06-30,20,"EU28"
"Comoros","France",2016-06-30,20,"FR"
"Comoros","Total",2016-06-30,20,"TOTAL"
"North Korea","Germany (until 1990 former territory of the FRG)",2016-06-30,5,"DE"
"North Korea","European Union (28 countries)",2016-06-30,5,"EU28"
"North Korea","France",2016-06-30,5,"FR"
"North Korea","Total",2016-06-30,5,"TOTAL"
"Kuwait","European Union (28 countries)",2016-06-30,20,"EU28"
"Kuwait","Total",2016-06-30,20,"TOTAL"
"Kuwait","United Kingdom",2016-06-30,15,"UK"
"Kazakhstan","Germany (until 1990 former territory of the FRG)",2016-06-30,10,"DE"
"Kazakhstan","European Union (28 countries)",2016-06-30,30,"EU28"
"Kazakhstan","France",2016-06-30,5,"FR"
"Kazakhstan","Sweden",2016-06-30,15,"SE"
"Kazakhstan","Total",2016-06-30,30,"TOTAL"
"Lebanon","Belgium",2016-06-30,5,"BE"
"Lebanon","Germany (until 1990 former territory of the FRG)",2016-06-30,575,"DE"
"Lebanon","Denmark",2016-06-30,5,"DK"
"Lebanon","Greece",2016-06-30,10,"EL"
"Lebanon","European Union (28 countries)",2016-06-30,630,"EU28"
"Lebanon","France",2016-06-30,5,"FR"
"Lebanon","Italy",2016-06-30,5,"IT"
"Lebanon","Netherlands",2016-06-30,10,"NL"
"Lebanon","Sweden",2016-06-30,5,"SE"
"Lebanon","Total",2016-06-30,630,"TOTAL"
"Lebanon","United Kingdom",2016-06-30,5,"UK"
"Saint Lucia","European Union (28 countries)",2016-06-30,5,"EU28"
"Saint Lucia","Total",2016-06-30,5,"TOTAL"
"Saint Lucia","United Kingdom",2016-06-30,5,"UK"
"Sri Lanka","Austria",2016-06-30,5,"AT"
"Sri Lanka","Belgium",2016-06-30,5,"BE"
"Sri Lanka","Switzerland",2016-06-30,125,"CH"
"Sri Lanka","Cyprus",2016-06-30,10,"CY"
"Sri Lanka","Germany (until 1990 former territory of the FRG)",2016-06-30,45,"DE"
"Sri Lanka","Spain",2016-06-30,5,"ES"
"Sri Lanka","European Union (28 countries)",2016-06-30,290,"EU28"
"Sri Lanka","France",2016-06-30,90,"FR"
"Sri Lanka","Hungary",2016-06-30,30,"HU"
"Sri Lanka","Italy",2016-06-30,5,"IT"
"Sri Lanka","Total",2016-06-30,415,"TOTAL"
"Sri Lanka","United Kingdom",2016-06-30,90,"UK"
"Liberia","Germany (until 1990 former territory of the FRG)",2016-06-30,25,"DE"
"Liberia","European Union (28 countries)",2016-06-30,55,"EU28"
"Liberia","Italy",2016-06-30,25,"IT"
"Liberia","Total",2016-06-30,60,"TOTAL"
"Libya","Austria",2016-06-30,20,"AT"
"Libya","Belgium",2016-06-30,10,"BE"
"Libya","Switzerland",2016-06-30,15,"CH"
"Libya","Germany (until 1990 former territory of the FRG)",2016-06-30,70,"DE"
"Libya","Denmark",2016-06-30,15,"DK"
"Libya","European Union (28 countries)",2016-06-30,290,"EU28"
"Libya","France",2016-06-30,20,"FR"
"Libya","Hungary",2016-06-30,10,"HU"
"Libya","Ireland",2016-06-30,5,"IE"
"Libya","Italy",2016-06-30,10,"IT"
"Libya","Luxembourg",2016-06-30,5,"LU"
"Libya","Malta",2016-06-30,60,"MT"
"Libya","Netherlands",2016-06-30,15,"NL"
"Libya","Sweden",2016-06-30,10,"SE"
"Libya","Total",2016-06-30,305,"TOTAL"
"Libya","United Kingdom",2016-06-30,45,"UK"
"Morocco","Austria",2016-06-30,50,"AT"
"Morocco","Belgium",2016-06-30,15,"BE"
"Morocco","Switzerland",2016-06-30,70,"CH"
"Morocco","Germany (until 1990 former territory of the FRG)",2016-06-30,315,"DE"
"Morocco","Denmark",2016-06-30,25,"DK"
"Morocco","Greece",2016-06-30,35,"EL"
"Morocco","Spain",2016-06-30,15,"ES"
"Morocco","European Union (28 countries)",2016-06-30,720,"EU28"
"Morocco","Finland",2016-06-30,5,"FI"
"Morocco","France",2016-06-30,30,"FR"
"Morocco","Hungary",2016-06-30,40,"HU"
"Morocco","Italy",2016-06-30,130,"IT"
"Morocco","Luxembourg",2016-06-30,10,"LU"
"Morocco","Netherlands",2016-06-30,20,"NL"
"Morocco","Norway",2016-06-30,5,"NO"
"Morocco","Sweden",2016-06-30,20,"SE"
"Morocco","Total",2016-06-30,795,"TOTAL"
"Morocco","United Kingdom",2016-06-30,5,"UK"
"Moldova","Germany (until 1990 former territory of the FRG)",2016-06-30,160,"DE"
"Moldova","Greece",2016-06-30,5,"EL"
"Moldova","European Union (28 countries)",2016-06-30,185,"EU28"
"Moldova","France",2016-06-30,5,"FR"
"Moldova","Italy",2016-06-30,5,"IT"
"Moldova","Sweden",2016-06-30,5,"SE"
"Moldova","Total",2016-06-30,185,"TOTAL"
"Montenegro","Belgium",2016-06-30,5,"BE"
"Montenegro","Germany (until 1990 former territory of the FRG)",2016-06-30,240,"DE"
"Montenegro","European Union (28 countries)",2016-06-30,250,"EU28"
"Montenegro","France",2016-06-30,5,"FR"
"Montenegro","Total",2016-06-30,250,"TOTAL"
"Madagascar","European Union (28 countries)",2016-06-30,5,"EU28"
"Madagascar","France",2016-06-30,5,"FR"
"Madagascar","Total",2016-06-30,5,"TOTAL"
"Former Yugoslav Republic of Macedonia, the","Belgium",2016-06-30,10,"BE"
"Former Yugoslav Republic of Macedonia, the","Switzerland",2016-06-30,5,"CH"
"Former Yugoslav Republic of Macedonia, the","Germany (until 1990 former territory of the FRG)",2016-06-30,395,"DE"
"Former Yugoslav Republic of Macedonia, the","Denmark",2016-06-30,5,"DK"
"Former Yugoslav Republic of Macedonia, the","European Union (28 countries)",2016-06-30,535,"EU28"
"Former Yugoslav Republic of Macedonia, the","France",2016-06-30,30,"FR"
"Former Yugoslav Republic of Macedonia, the","Italy",2016-06-30,5,"IT"
"Former Yugoslav Republic of Macedonia, the","Netherlands",2016-06-30,65,"NL"
"Former Yugoslav Republic of Macedonia, the","Norway",2016-06-30,5,"NO"
"Former Yugoslav Republic of Macedonia, the","Sweden",2016-06-30,20,"SE"
"Former Yugoslav Republic of Macedonia, the","Total",2016-06-30,545,"TOTAL"
"Mali","Belgium",2016-06-30,5,"BE"
"Mali","Switzerland",2016-06-30,15,"CH"
"Mali","Germany (until 1990 former territory of the FRG)",2016-06-30,165,"DE"
"Mali","Spain",2016-06-30,25,"ES"
"Mali","European Union (28 countries)",2016-06-30,855,"EU28"
"Mali","France",2016-06-30,165,"FR"
"Mali","Italy",2016-06-30,485,"IT"
"Mali","Portugal",2016-06-30,5,"PT"
"Mali","Total",2016-06-30,870,"TOTAL"
"Myanmar/Burma","Germany (until 1990 former territory of the FRG)",2016-06-30,10,"DE"
"Myanmar/Burma","European Union (28 countries)",2016-06-30,30,"EU28"
"Myanmar/Burma","Finland",2016-06-30,5,"FI"
"Myanmar/Burma","Total",2016-06-30,30,"TOTAL"
"Myanmar/Burma","United Kingdom",2016-06-30,15,"UK"
"Mongolia","Austria",2016-06-30,5,"AT"
"Mongolia","Germany (until 1990 former territory of the FRG)",2016-06-30,25,"DE"
"Mongolia","European Union (28 countries)",2016-06-30,120,"EU28"
"Mongolia","France",2016-06-30,10,"FR"
"Mongolia","Hungary",2016-06-30,5,"HU"
"Mongolia","Netherlands",2016-06-30,35,"NL"
"Mongolia","Sweden",2016-06-30,40,"SE"
"Mongolia","Total",2016-06-30,120,"TOTAL"
"Mauritania","Belgium",2016-06-30,5,"BE"
"Mauritania","Germany (until 1990 former territory of the FRG)",2016-06-30,10,"DE"
"Mauritania","European Union (28 countries)",2016-06-30,90,"EU28"
"Mauritania","France",2016-06-30,70,"FR"
"Mauritania","Italy",2016-06-30,5,"IT"
"Mauritania","Total",2016-06-30,90,"TOTAL"
"Mauritius","European Union (28 countries)",2016-06-30,5,"EU28"
"Mauritius","Total",2016-06-30,5,"TOTAL"
"Mauritius","United Kingdom",2016-06-30,5,"UK"
"Malawi","European Union (28 countries)",2016-06-30,20,"EU28"
"Malawi","Ireland",2016-06-30,5,"IE"
"Malawi","Total",2016-06-30,20,"TOTAL"
"Malawi","United Kingdom",2016-06-30,15,"UK"
"Mexico","European Union (28 countries)",2016-06-30,5,"EU28"
"Mexico","Total",2016-06-30,5,"TOTAL"
"Malaysia","European Union (28 countries)",2016-06-30,15,"EU28"
"Malaysia","Total",2016-06-30,15,"TOTAL"
"Malaysia","United Kingdom",2016-06-30,15,"UK"
"Niger","Belgium",2016-06-30,5,"BE"
"Niger","Germany (until 1990 former territory of the FRG)",2016-06-30,20,"DE"
"Niger","European Union (28 countries)",2016-06-30,35,"EU28"
"Niger","Italy",2016-06-30,10,"IT"
"Niger","Total",2016-06-30,35,"TOTAL"
"Nigeria","Austria",2016-06-30,80,"AT"
"Nigeria","Belgium",2016-06-30,10,"BE"
"Nigeria","Switzerland",2016-06-30,125,"CH"
"Nigeria","Germany (until 1990 former territory of the FRG)",2016-06-30,1795,"DE"
"Nigeria","Denmark",2016-06-30,10,"DK"
"Nigeria","Greece",2016-06-30,5,"EL"
"Nigeria","Spain",2016-06-30,25,"ES"
"Nigeria","European Union (28 countries)",2016-06-30,4050,"EU28"
"Nigeria","Finland",2016-06-30,15,"FI"
"Nigeria","France",2016-06-30,135,"FR"
"Nigeria","Hungary",2016-06-30,15,"HU"
"Nigeria","Ireland",2016-06-30,15,"IE"
"Nigeria","Italy",2016-06-30,1735,"IT"
"Nigeria","Luxembourg",2016-06-30,5,"LU"
"Nigeria","Netherlands",2016-06-30,20,"NL"
"Nigeria","Norway",2016-06-30,10,"NO"
"Nigeria","Sweden",2016-06-30,20,"SE"
"Nigeria","Total",2016-06-30,4185,"TOTAL"
"Nigeria","United Kingdom",2016-06-30,170,"UK"
"Nicaragua","Spain",2016-06-30,5,"ES"
"Nicaragua","European Union (28 countries)",2016-06-30,5,"EU28"
"Nicaragua","Total",2016-06-30,5,"TOTAL"
"Nepal","Cyprus",2016-06-30,5,"CY"
"Nepal","Germany (until 1990 former territory of the FRG)",2016-06-30,5,"DE"
"Nepal","Greece",2016-06-30,5,"EL"
"Nepal","European Union (28 countries)",2016-06-30,50,"EU28"
"Nepal","France",2016-06-30,10,"FR"
"Nepal","Hungary",2016-06-30,5,"HU"
"Nepal","Italy",2016-06-30,5,"IT"
"Nepal","Total",2016-06-30,50,"TOTAL"
"Nepal","United Kingdom",2016-06-30,15,"UK"
